GeneID	k_cluster	Gene name	Human gene stable ID	Human gene name	Mouse gene stable ID	Mouse gene name
ENSCAFG00000001972	4	FRYL	ENSG00000075539	FRYL	ENSMUSG00000070733	Fryl
ENSCAFG00000001983	4	SLC35B2	ENSG00000157593	SLC35B2	ENSMUSG00000037089	Slc35b2
ENSCAFG00000001986	3	TMEM151B	ENSG00000178233	TMEM151B	ENSMUSG00000096847	Tmem151b
ENSCAFG00000002001	1	SGCB	ENSG00000163069	SGCB	ENSMUSG00000029156	Sgcb
ENSCAFG00000002002	2	SUPT3H	ENSG00000196284	SUPT3H	ENSMUSG00000038954	Supt3
ENSCAFG00000002017	4	FAM214B	ENSG00000005238	FAM214B	ENSMUSG00000036002	Fam214b
ENSCAFG00000002018	1	VPS50	ENSG00000004766	VPS50	ENSMUSG00000001376	Vps50
ENSCAFG00000002020	2	ENPP4	ENSG00000001561	ENPP4	ENSMUSG00000023961	Enpp4
ENSCAFG00000002021	3	ENPP5	ENSG00000112796	ENPP5	ENSMUSG00000023960	Enpp5
ENSCAFG00000002029	5	SLC25A27	ENSG00000153291	SLC25A27	ENSMUSG00000023912	Slc25a27
ENSCAFG00000002036	5	TDRD6	ENSG00000180113	TDRD6	ENSMUSG00000040140	Tdrd6
ENSCAFG00000002046	2	GNG11	ENSG00000127920	GNG11	ENSMUSG00000032766	Gng11
ENSCAFG00000002053	2	RFX3	ENSG00000080298	RFX3	ENSMUSG00000040929	Rfx3
ENSCAFG00000002058	0	TESK1	ENSG00000107140	TESK1	ENSMUSG00000028458	Tesk1
ENSCAFG00000002066	4	CCDC107	ENSG00000159884	CCDC107	ENSMUSG00000028461	Ccdc107
ENSCAFG00000002073	3	ARHGEF39	ENSG00000137135	ARHGEF39	ENSMUSG00000051517	Arhgef39
ENSCAFG00000002090	4	SRD5A3	ENSG00000128039	SRD5A3	ENSMUSG00000029233	Srd5a3
ENSCAFG00000002102	2	JAK2	ENSG00000096968	JAK2	ENSMUSG00000024789	Jak2
ENSCAFG00000002104	5	SGCE	ENSG00000127990	SGCE	ENSMUSG00000004631	Sgce
ENSCAFG00000002112	4	TGFBRAP1	ENSG00000135966	TGFBRAP1	ENSMUSG00000070939	Tgfbrap1
ENSCAFG00000002116	4	PLGRKT	ENSG00000107020	PLGRKT	ENSMUSG00000016495	Plgrkt
ENSCAFG00000002117	2	C10H2orf49	ENSG00000135974	C2orf49	ENSMUSG00000010290	AI597479
ENSCAFG00000002122	2	MRPS9	ENSG00000135972	MRPS9	ENSMUSG00000060679	Mrps9
ENSCAFG00000002204	0	S1PR3	ENSG00000213694	S1PR3	ENSMUSG00000067586	S1pr3
ENSCAFG00000002210	5	EFHC1	ENSG00000096093	EFHC1	ENSMUSG00000041809	Efhc1
ENSCAFG00000002223	0	NPAS2	ENSG00000170485	NPAS2	ENSMUSG00000026077	Npas2
ENSCAFG00000002224	2	ZNF169	ENSG00000175787	ZNF169	ENSMUSG00000050954	Zfp169
ENSCAFG00000002226	2	PDCL3	ENSG00000115539	PDCL3	ENSMUSG00000026078	Pdcl3
ENSCAFG00000002229	0	PTPDC1	ENSG00000158079	PTPDC1	ENSMUSG00000038042	Ptpdc1
ENSCAFG00000002235	2	CHST10	ENSG00000115526	CHST10	ENSMUSG00000026080	Chst10
ENSCAFG00000002238	1	MIOS	ENSG00000164654	MIOS	ENSMUSG00000042447	Mios
ENSCAFG00000002250	0	TMEM8B	ENSG00000137103	TMEM8B	ENSMUSG00000078716	Tmem8b
ENSCAFG00000002253	0	PHF2	ENSG00000197724	PHF2	ENSMUSG00000038025	Phf2
ENSCAFG00000002254	2	REST	ENSG00000084093	REST	ENSMUSG00000029249	Rest
ENSCAFG00000002271	1	PHF14	ENSG00000106443	PHF14	ENSMUSG00000029629	Phf14
ENSCAFG00000002275	4	CARD19	ENSG00000165233	CARD19	ENSMUSG00000037960	Card19
ENSCAFG00000002294	5	MITD1	ENSG00000158411	MITD1	ENSMUSG00000026088	Mitd1
ENSCAFG00000002297	1	LIPT1	ENSG00000144182	LIPT1	ENSMUSG00000037216	Lipt1
ENSCAFG00000002310	1	TSGA10	ENSG00000135951	TSGA10	ENSMUSG00000060771	Tsga10
ENSCAFG00000002315	4	RNF38	ENSG00000137075	RNF38	ENSMUSG00000035696	Rnf38
ENSCAFG00000002323	2	MGAT4A	ENSG00000071073	MGAT4A	ENSMUSG00000026110	Mgat4a
ENSCAFG00000002324	1	NOL8	ENSG00000198000	NOL8	ENSMUSG00000021392	Nol8
ENSCAFG00000002356	4	ZBTB45	ENSG00000119574	ZBTB45	ENSMUSG00000049600	Zbtb45
ENSCAFG00000002367	5	A1BG	ENSG00000121410	A1BG	ENSMUSG00000022347	A1bg
ENSCAFG00000002372	2	ZNF8	ENSG00000278129	ZNF8	ENSMUSG00000060397	Zfp128
ENSCAFG00000002380	4	ACTR1B	ENSG00000115073	ACTR1B	ENSMUSG00000037351	Actr1b
ENSCAFG00000002382	0	FBXO10	ENSG00000147912	FBXO10	ENSMUSG00000048232	Fbxo10
ENSCAFG00000002391	0	EXOSC3	ENSG00000107371	EXOSC3	ENSMUSG00000028322	Exosc3
ENSCAFG00000002392	1	ZSCAN18	ENSG00000121413	ZSCAN18	ENSMUSG00000070822	Zscan18
ENSCAFG00000002403	5	CCDC180	ENSG00000197816	CCDC180	ENSMUSG00000035539	Ccdc180
ENSCAFG00000002424	1	BZW2	ENSG00000136261	BZW2	ENSMUSG00000020547	Bzw2
ENSCAFG00000002428	2	ANKMY2	ENSG00000106524	ANKMY2	ENSMUSG00000036188	Ankmy2
ENSCAFG00000002451	1	ZNF451	ENSG00000112200	ZNF451	ENSMUSG00000042197	Zfp451
ENSCAFG00000002469	1	NANS	ENSG00000136938	ANP32B	ENSMUSG00000028333	Anp32b
ENSCAFG00000002479	2	ZNF667	ENSG00000198046	ZNF667	ENSMUSG00000054893	Zfp667
ENSCAFG00000002481	4	ZNF787	ENSG00000142409	ZNF787	ENSMUSG00000046792	Zfp787
ENSCAFG00000002499	5	DYNC2LI1	ENSG00000138036	DYNC2LI1	ENSMUSG00000024253	Dync2li1
ENSCAFG00000002500	4	SLC2A1	ENSG00000117394	SLC2A1	ENSMUSG00000028645	Slc2a1
ENSCAFG00000002509	5	ERMAP	ENSG00000164010	ERMAP	ENSMUSG00000028644	Ermap
ENSCAFG00000002527	1	LRPPRC	ENSG00000138095	LRPPRC	ENSMUSG00000024120	Lrpprc
ENSCAFG00000002531	4	EPN1	ENSG00000063245	EPN1	ENSMUSG00000035203	Epn1
ENSCAFG00000002533	1	SEC61B	ENSG00000106803	SEC61B	ENSMUSG00000092116	Gm10320
ENSCAFG00000002551	4	U2AF2	ENSG00000063244	U2AF2	ENSMUSG00000030435	U2af2
ENSCAFG00000002553	5	PPCS	ENSG00000127125	PPCS	ENSMUSG00000028636	Ppcs
ENSCAFG00000002554	1	SRBD1	ENSG00000068784	SRBD1	ENSMUSG00000024135	Srbd1
ENSCAFG00000002558	5	CCDC106	ENSG00000173581	CCDC106	ENSMUSG00000035228	Ccdc106
ENSCAFG00000002561	4	FIZ1	ENSG00000179943	FIZ1	ENSMUSG00000061374	Fiz1
ENSCAFG00000002564	4	ZNF865	ENSG00000261221	ZNF865	ENSMUSG00000074405	Zfp865
ENSCAFG00000002576	0	HIVEP3	ENSG00000127124	HIVEP3	ENSMUSG00000028634	Hivep3
ENSCAFG00000002592	0	SCMH1	ENSG00000010803	SCMH1	ENSMUSG00000000085	Scmh1
ENSCAFG00000002594	4	KMT5C	ENSG00000133247	KMT5C	ENSMUSG00000059851	Kmt5c
ENSCAFG00000002596	1	ZNF189	ENSG00000136870	ZNF189	ENSMUSG00000039634	Zfp189
ENSCAFG00000002608	4	PPP6R1	ENSG00000105063	PPP6R1	ENSMUSG00000052296	Ppp6r1
ENSCAFG00000002612	4	SMAP1	ENSG00000112305	SMAP1	ENSMUSG00000026155	Smap1
ENSCAFG00000002626	0	PPP1R12C	ENSG00000125503	PPP1R12C	ENSMUSG00000019254	Ppp1r12c
ENSCAFG00000002638	5		ENSG00000022556	NLRP2	ENSMUSG00000035177	Nlrp2
ENSCAFG00000002646	1	CALM2	ENSG00000143933	CALM2	ENSMUSG00000036438	Calm2
ENSCAFG00000002649	4	LENG8	ENSG00000167615	LENG8	ENSMUSG00000035545	Leng8
ENSCAFG00000002664	1	MSH6	ENSG00000116062	MSH6	ENSMUSG00000005370	Msh6
ENSCAFG00000002689	4	MBOAT7	ENSG00000125505	MBOAT7	ENSMUSG00000035596	Mboat7
ENSCAFG00000002699	0	CNOT3	ENSG00000088038	CNOT3	ENSMUSG00000035632	Cnot3
ENSCAFG00000002701	2	TFPT	ENSG00000105619	TFPT	ENSMUSG00000006335	Tfpt
ENSCAFG00000002721	1	ASB3	ENSG00000115239	ASB3	ENSMUSG00000020305	Asb3
ENSCAFG00000002728	1	CDCA7L	ENSG00000164649	CDCA7L	ENSMUSG00000021175	Cdca7l
ENSCAFG00000002746	1	KLHL7	ENSG00000122550	KLHL7	ENSMUSG00000028986	Klhl7
ENSCAFG00000002762	0	EML6	ENSG00000214595	EML6	ENSMUSG00000044072	Eml6
ENSCAFG00000002765	1	UBA6	ENSG00000033178	UBA6	ENSMUSG00000035898	Uba6
ENSCAFG00000002767	2	FSD1L	ENSG00000106701	FSD1L	ENSMUSG00000054752	Fsd1l
ENSCAFG00000002772	0	PPP2R1A	ENSG00000105568	PPP2R1A	ENSMUSG00000007564	Ppp2r1a
ENSCAFG00000002782	2	MEI4	ENSG00000269964	MEI4	ENSMUSG00000043289	Mei4
ENSCAFG00000002788	5	TRA2A	ENSG00000164548	TRA2A	ENSMUSG00000029817	Tra2a
ENSCAFG00000002796	1	CCDC88A	ENSG00000115355	CCDC88A	ENSMUSG00000032740	Ccdc88a
ENSCAFG00000002809	5	HMGN3	ENSG00000118418	HMGN3	ENSMUSG00000066456	Hmgn3
ENSCAFG00000002814	4	KCNQ4	ENSG00000117013	KCNQ4	ENSMUSG00000028631	Kcnq4
ENSCAFG00000002819	1	CLHC1	ENSG00000162994	CLHC1	ENSMUSG00000020461	Clhc1
ENSCAFG00000002820	0	SPACA6	ENSG00000182310	SPACA6	ENSMUSG00000080316	Spaca6
ENSCAFG00000002822	2	LCA5	ENSG00000135338	LCA5	ENSMUSG00000032258	Lca5
ENSCAFG00000002827	4	NFYC	ENSG00000066136	NFYC	ENSMUSG00000032897	Nfyc
ENSCAFG00000002835	1	CTNNAL1	ENSG00000119326	CTNNAL1	ENSMUSG00000038816	Ctnnal1
ENSCAFG00000002838	1	CFAP36	ENSG00000163001	CFAP36	ENSMUSG00000020462	Cfap36
ENSCAFG00000002859	5	C14H7orf31	ENSG00000153790	C7orf31	ENSMUSG00000029828	4921507P07Rik
ENSCAFG00000002860	1	PPP4R3B	ENSG00000275052	PPP4R3B	ENSMUSG00000020463	Ppp4r3b
ENSCAFG00000002879	1	UBE3D	ENSG00000118420	UBE3D	ENSMUSG00000032415	Ube2cbp
ENSCAFG00000002887	0		ENSG00000122678	POLM	ENSMUSG00000020474	Polm
ENSCAFG00000002918	1	RUFY3	ENSG00000018189	RUFY3	ENSMUSG00000029291	Rufy3
ENSCAFG00000002923	0	CLEC11A	ENSG00000105472	CLEC11A	ENSMUSG00000004473	Clec11a
ENSCAFG00000002926	2	MOB1B	ENSG00000173542	MOB1B	ENSMUSG00000006262	Mob1b
ENSCAFG00000002931	5	DCK	ENSG00000156136	DCK	ENSMUSG00000029366	Dck
ENSCAFG00000002933	0	POLD2	ENSG00000106628	POLD2	ENSMUSG00000020471	Pold2
ENSCAFG00000002935	5	VRK2	ENSG00000028116	VRK2	ENSMUSG00000064090	Vrk2
ENSCAFG00000002937	0	POLD1	ENSG00000062822	POLD1	ENSMUSG00000038644	Pold1
ENSCAFG00000002940	1	FANCL	ENSG00000115392	FANCL	ENSMUSG00000004018	Fancl
ENSCAFG00000002959	0		ENSG00000117448	AKR1A1	ENSMUSG00000028692	Akr1a1
ENSCAFG00000002960	4	SYT3	ENSG00000213023	SYT3	ENSMUSG00000030731	Syt3
ENSCAFG00000002973	4	EMC10	ENSG00000161671	EMC10	ENSMUSG00000008140	Emc10
ENSCAFG00000002974	3	FAM71E1	ENSG00000142530	FAM71E1	ENSMUSG00000051113	Fam71e1
ENSCAFG00000002979	1	CEP162	ENSG00000135315	CEP162	ENSMUSG00000056919	Cep162
ENSCAFG00000002982	3	MYBPC2	ENSG00000086967	MYBPC2	ENSMUSG00000038670	Mybpc2
ENSCAFG00000002989	2	KIAA1841	ENSG00000162929	KIAA1841	ENSMUSG00000042208	0610010F05Rik
ENSCAFG00000002995	2	TAX1BP1	ENSG00000106052	TAX1BP1	ENSMUSG00000004535	Tax1bp1
ENSCAFG00000002996	1	ZNF483	ENSG00000173258	ZNF483	ENSMUSG00000038630	Zkscan16
ENSCAFG00000003001	5	JAZF1	ENSG00000153814	JAZF1	ENSMUSG00000063568	Jazf1
ENSCAFG00000003007	1	USP34	ENSG00000115464	USP34	ENSMUSG00000056342	Usp34
ENSCAFG00000003009	1	SNX14	ENSG00000135317	SNX14	ENSMUSG00000032422	Snx14
ENSCAFG00000003015	3	PTBP3	ENSG00000119314	PTBP3	ENSMUSG00000028382	Ptbp3
ENSCAFG00000003024	1	SYNCRIP	ENSG00000135316	SYNCRIP	ENSMUSG00000032423	Syncrip
ENSCAFG00000003048	5	TRIT1	ENSG00000043514	TRIT1	ENSMUSG00000028653	Trit1
ENSCAFG00000003050	1	XPO1	ENSG00000082898	XPO1	ENSMUSG00000020290	Xpo1
ENSCAFG00000003058	5	C12H6orf163	ENSG00000203872	C6orf163	ENSMUSG00000071015	Gm136
ENSCAFG00000003074	4	NOD1	ENSG00000106100	NOD1	ENSMUSG00000038058	Nod1
ENSCAFG00000003089	2	RNGTT	ENSG00000111880	RNGTT	ENSMUSG00000028274	Rngtt
ENSCAFG00000003096	2	PM20D2	ENSG00000146281	PM20D2	ENSMUSG00000054659	Pm20d2
ENSCAFG00000003097	3	CRHR2	ENSG00000106113	CRHR2	ENSMUSG00000003476	Crhr2
ENSCAFG00000003105	5	ANKRD6	ENSG00000135299	ANKRD6	ENSMUSG00000040183	Ankrd6
ENSCAFG00000003106	1	EHBP1	ENSG00000115504	EHBP1	ENSMUSG00000042302	Ehbp1
ENSCAFG00000003109	1	MDN1	ENSG00000112159	MDN1	ENSMUSG00000058006	Mdn1
ENSCAFG00000003110	2	TMEM17	ENSG00000186889	TMEM17	ENSMUSG00000049904	Tmem17
ENSCAFG00000003133	1	PDE1C	ENSG00000154678	PDE1C	ENSMUSG00000004347	Pde1c
ENSCAFG00000003155	0	ZNF692	ENSG00000171163	ZNF692	ENSMUSG00000037243	Zfp692
ENSCAFG00000003177	0	AGBL3	ENSG00000146856	AGBL3	ENSMUSG00000038836	Agbl3
ENSCAFG00000003181	1	CYREN	ENSG00000122783	CYREN	ENSMUSG00000046806	Cyren
ENSCAFG00000003194	3	HERPUD2	ENSG00000122557	HERPUD2	ENSMUSG00000008429	Herpud2
ENSCAFG00000003196	4	RRAGC	ENSG00000116954	RRAGC	ENSMUSG00000028646	Rragc
ENSCAFG00000003198	3	FKBP15	ENSG00000119321	FKBP15	ENSMUSG00000066151	Fkbp15
ENSCAFG00000003214	0	SNTG2	ENSG00000172554	SNTG2	ENSMUSG00000020672	Sntg2
ENSCAFG00000003216	1	SEPTIN7	ENSG00000122545	SEPTIN7	ENSMUSG00000001833	Septin7
ENSCAFG00000003232	1	KIAA0895	ENSG00000164542	KIAA0895	ENSMUSG00000036411	9530077C05Rik
ENSCAFG00000003235	5	NUP205	ENSG00000155561	NUP205	ENSMUSG00000038759	Nup205
ENSCAFG00000003239	1	ETAA1	ENSG00000143971	ETAA1	ENSMUSG00000016984	Etaa1
ENSCAFG00000003250	1	C11H9orf43	ENSG00000157653	C9orf43	ENSMUSG00000058046	4933430I17Rik
ENSCAFG00000003253	4	YRDC	ENSG00000196449	YRDC	ENSMUSG00000028889	Yrdc
ENSCAFG00000003254	5	TRAPPC12	ENSG00000171853	TRAPPC12	ENSMUSG00000020628	Trappc12
ENSCAFG00000003256	2	PNO1	ENSG00000115946	PNO1	ENSMUSG00000020116	Pno1
ENSCAFG00000003261	1	FBXO48	ENSG00000204923	FBXO48	ENSMUSG00000044966	Fbxo48
ENSCAFG00000003262	2	APLF	ENSG00000169621	APLF	ENSMUSG00000030051	Aplf
ENSCAFG00000003263	1	RPS7	ENSG00000171863	RPS7	ENSMUSG00000061477	Rps7
ENSCAFG00000003267	0	RGS3	ENSG00000138835	RGS3	ENSMUSG00000059810	Rgs3
ENSCAFG00000003289	5	GNL2	ENSG00000134697	GNL2	ENSMUSG00000028869	Gnl2
ENSCAFG00000003298	5	DNALI1	ENSG00000163879	DNALI1	ENSMUSG00000042707	Dnali1
ENSCAFG00000003302	5	MEAF6	ENSG00000163875	MEAF6	ENSMUSG00000028863	Meaf6
ENSCAFG00000003317	1	ZNF277	ENSG00000198839	ZNF277	ENSMUSG00000055917	Zfp277
ENSCAFG00000003323	3	KIDINS220	ENSG00000134313	KIDINS220	ENSMUSG00000036333	Kidins220
ENSCAFG00000003324	0	ASPRV1	ENSG00000244617	ASPRV1	ENSMUSG00000033508	Asprv1
ENSCAFG00000003327	0	COL27A1	ENSG00000196739	COL27A1	ENSMUSG00000045672	Col27a1
ENSCAFG00000003338	4	NR1H2	ENSG00000131408	NR1H2	ENSMUSG00000060601	Nr1h2
ENSCAFG00000003344	0	WHRN	ENSG00000095397	WHRN	ENSMUSG00000039137	Whrn
ENSCAFG00000003366	0		ENSG00000163235	TGFA	ENSMUSG00000029999	Tgfa
ENSCAFG00000003372	5	ITGB1BP1	ENSG00000119185	ITGB1BP1	ENSMUSG00000062352	Itgb1bp1
ENSCAFG00000003373	2	DGKI	ENSG00000157680	DGKI	ENSMUSG00000038665	Dgki
ENSCAFG00000003383	4	ADAM17	ENSG00000151694	ADAM17	ENSMUSG00000052593	Adam17
ENSCAFG00000003398	4	MED25	ENSG00000104973	MED25	ENSMUSG00000002968	Med25
ENSCAFG00000003408	1	CAPZA2	ENSG00000198898	CAPZA2	ENSMUSG00000015733	Capza2
ENSCAFG00000003435	2	NOL10	ENSG00000115761	NOL10	ENSMUSG00000061458	Nol10
ENSCAFG00000003443	4	AGO1	ENSG00000092847	AGO1	ENSMUSG00000041530	Ago1
ENSCAFG00000003467	3	FBXL4	ENSG00000112234	FBXL4	ENSMUSG00000040410	Fbxl4
ENSCAFG00000003469	1	COQ3	ENSG00000132423	COQ3	ENSMUSG00000028247	Coq3
ENSCAFG00000003470	2	LANCL2	ENSG00000132434	LANCL2	ENSMUSG00000062190	Lancl2
ENSCAFG00000003475	4	AKT1S1	ENSG00000204673	AKT1S1	ENSMUSG00000011096	Akt1s1
ENSCAFG00000003485	0	PNKP	ENSG00000039650	PNKP	ENSMUSG00000002963	Pnkp
ENSCAFG00000003495	0	PTOV1	ENSG00000104960	PTOV1	ENSMUSG00000038502	Ptov1
ENSCAFG00000003501	1	FAM3C	ENSG00000196937	FAM3C	ENSMUSG00000029672	Fam3c
ENSCAFG00000003516	4	TRIM32	ENSG00000119401	TRIM32	ENSMUSG00000051675	Trim32
ENSCAFG00000003519	2	C7orf25	ENSG00000136197	C7orf25	ENSMUSG00000039182	AW209491
ENSCAFG00000003542	0	C15H1orf216	ENSG00000142686	C1orf216	ENSMUSG00000073755	5730409E04Rik
ENSCAFG00000003543	3	PSMB2	ENSG00000126067	PSMB2	ENSMUSG00000028837	Psmb2
ENSCAFG00000003548	4	NCDN	ENSG00000020129	NCDN	ENSMUSG00000028833	Ncdn
ENSCAFG00000003555	2	TSKS	ENSG00000126467	TSKS	ENSMUSG00000059891	Tsks
ENSCAFG00000003582	2	VPS41	ENSG00000006715	VPS41	ENSMUSG00000041236	Vps41
ENSCAFG00000003583	1	ZMYM4	ENSG00000146463	ZMYM4	ENSMUSG00000042446	Zmym4
ENSCAFG00000003584	2	IQUB	ENSG00000164675	IQUB	ENSMUSG00000046192	Iqub
ENSCAFG00000003587	0	TRAF1	ENSG00000056558	TRAF1	ENSMUSG00000026875	Traf1
ENSCAFG00000003592	2	HACE1	ENSG00000085382	HACE1	ENSMUSG00000038822	Hace1
ENSCAFG00000003595	5	SFPQ	ENSG00000116560	SFPQ	ENSMUSG00000028820	Sfpq
ENSCAFG00000003596	1	ZMYM1	ENSG00000197056	ZMYM1	ENSMUSG00000043872	Zmym1
ENSCAFG00000003597	4	SCAF1	ENSG00000126461	SCAF1	ENSMUSG00000038406	Scaf1
ENSCAFG00000003614	0	NOSIP	ENSG00000142546	NOSIP	ENSMUSG00000003421	Nosip
ENSCAFG00000003616	2	FAM131B	ENSG00000159784	FAM131B	ENSMUSG00000029861	Fam131b
ENSCAFG00000003620	4	RCN3	ENSG00000142552	RCN3	ENSMUSG00000019539	Rcn3
ENSCAFG00000003623	4	CASP2	ENSG00000106144	CASP2	ENSMUSG00000029863	Casp2
ENSCAFG00000003629	4	RAB14	ENSG00000119396	RAB14	ENSMUSG00000026878	Rab14
ENSCAFG00000003631	1	RPS11	ENSG00000142534	RPS11	ENSMUSG00000003429	Rps11
ENSCAFG00000003636	4	FLT3LG	ENSG00000090554	FLT3LG	ENSMUSG00000110206	Flt3l
ENSCAFG00000003681	3	DKKL1	ENSG00000104901	DKKL1	ENSMUSG00000030792	Dkkl1
ENSCAFG00000003683	4	ORC6	ENSG00000091651	ORC6	ENSMUSG00000031697	Orc6
ENSCAFG00000003686	1	DDX1	ENSG00000079785	DDX1	ENSMUSG00000037149	Ddx1
ENSCAFG00000003688	2	VPS35	ENSG00000069329	VPS35	ENSMUSG00000031696	Vps35
ENSCAFG00000003696	5	CLGN	ENSG00000153132	CLGN	ENSMUSG00000002190	Clgn
ENSCAFG00000003701	2	ATG5	ENSG00000057663	ATG5	ENSMUSG00000038160	Atg5
ENSCAFG00000003711	0	SNRNP70	ENSG00000104852	SNRNP70	ENSMUSG00000063511	Snrnp70
ENSCAFG00000003713	2	ZYG11B	ENSG00000162378	ZYG11B	ENSMUSG00000034636	Zyg11b
ENSCAFG00000003725	3	NOCT	ENSG00000151014	NOCT	ENSMUSG00000023087	Noct
ENSCAFG00000003729	2	SMC6	ENSG00000163029	SMC6	ENSMUSG00000020608	Smc6
ENSCAFG00000003730	0		ENSG00000116157	GPX7	ENSMUSG00000028597	Gpx7
ENSCAFG00000003740	1	PRPF38A	ENSG00000134748	PRPF38A	ENSMUSG00000063800	Prpf38a
ENSCAFG00000003746	0	TRPM4	ENSG00000130529	TRPM4	ENSMUSG00000038260	Trpm4
ENSCAFG00000003748	1	GEN1	ENSG00000178295	GEN1	ENSMUSG00000051235	Gen1
ENSCAFG00000003751	3	CC2D1B	ENSG00000154222	CC2D1B	ENSMUSG00000028582	Cc2d1b
ENSCAFG00000003759	2	ZFYVE9	ENSG00000157077	ZFYVE9	ENSMUSG00000034557	Zfyve9
ENSCAFG00000003784	5	ARMC2	ENSG00000118690	ARMC2	ENSMUSG00000071324	Armc2
ENSCAFG00000003798	1	CEP57L1	ENSG00000183137	CEP57L1	ENSMUSG00000019813	Cep57l1
ENSCAFG00000003810	2	PPIL6	ENSG00000185250	PPIL6	ENSMUSG00000078451	Ppil6
ENSCAFG00000003816	4	SMPD2	ENSG00000135587	SMPD2	ENSMUSG00000019822	Smpd2
ENSCAFG00000003821	1	ITGB1	ENSG00000150093	ITGB1	ENSMUSG00000025809	Itgb1
ENSCAFG00000003824	0	MICAL1	ENSG00000135596	MICAL1	ENSMUSG00000019823	Mical1
ENSCAFG00000003826	0	ZXDC	ENSG00000070476	ZXDC	ENSMUSG00000034430	Zxdc
ENSCAFG00000003828	3	ZBTB24	ENSG00000112365	ZBTB24	ENSMUSG00000019826	Zbtb24
ENSCAFG00000003835	5	AK9	ENSG00000155085	AK9	ENSMUSG00000091415	Ak9
ENSCAFG00000003860	5	MFSD8	ENSG00000164073	MFSD8	ENSMUSG00000025759	Mfsd8
ENSCAFG00000003867	0	BAX	ENSG00000087088	BAX	ENSMUSG00000003873	Bax
ENSCAFG00000003871	2	EPS15	ENSG00000085832	EPS15	ENSMUSG00000028552	Eps15
ENSCAFG00000003886	0	PLEKHA4	ENSG00000105559	PLEKHA4	ENSMUSG00000040428	Plekha4
ENSCAFG00000003896	3	HSPA4L	ENSG00000164070	HSPA4L	ENSMUSG00000025757	Hspa4l
ENSCAFG00000003912	1	BCAP29	ENSG00000075790	BCAP29	ENSMUSG00000020650	Bcap29
ENSCAFG00000003918	1	RPF2	ENSG00000197498	RPF2	ENSMUSG00000038510	Rpf2
ENSCAFG00000003919	2	DUS4L	ENSG00000105865	DUS4L	ENSMUSG00000020648	Dus4l
ENSCAFG00000003922	3	SLC16A10	ENSG00000112394	SLC16A10	ENSMUSG00000019838	Slc16a10
ENSCAFG00000003935	2	AGBL4	ENSG00000186094	AGBL4	ENSMUSG00000061298	Agbl4
ENSCAFG00000003948	3	MFSD2B	ENSG00000205639	MFSD2B	ENSMUSG00000037336	Mfsd2b
ENSCAFG00000003949	4	WDCP	ENSG00000163026	WDCP	ENSMUSG00000051721	Wdcp
ENSCAFG00000003957	1	SF3B6	ENSG00000115128	SF3B6	ENSMUSG00000037361	Sf3b6
ENSCAFG00000003960	0	TRAF3IP2	ENSG00000056972	TRAF3IP2	ENSMUSG00000019842	Traf3ip2
ENSCAFG00000003961	4	SPHK2	ENSG00000063176	SPHK2	ENSMUSG00000057342	Sphk2
ENSCAFG00000003966	3	ANKRD50	ENSG00000151458	ANKRD50	ENSMUSG00000044864	Ankrd50
ENSCAFG00000003984	2	MTPAP	ENSG00000107951	MTPAP	ENSMUSG00000024234	Mtpap
ENSCAFG00000003988	2	SPATA5	ENSG00000145375	SPATA5	ENSMUSG00000027722	Spata5
ENSCAFG00000003990	2	KDM7A	ENSG00000006459	KDM7A	ENSMUSG00000042599	Kdm7a
ENSCAFG00000003992	1	NAMPT	ENSG00000105835	NAMPT	ENSMUSG00000020572	Nampt
ENSCAFG00000004005	2	CCN6	ENSG00000112761	CCN6	ENSMUSG00000062074	Ccn6
ENSCAFG00000004007	5	CDHR3	ENSG00000128536	CDHR3	ENSMUSG00000035860	Cdhr3
ENSCAFG00000004012	4	ATXN7L1	ENSG00000146776	ATXN7L1	ENSMUSG00000020564	Atxn7l1
ENSCAFG00000004017	5	ZNF438	ENSG00000183621	ZNF438	ENSMUSG00000050945	Zfp438
ENSCAFG00000004021	5	TUBE1	ENSG00000074935	TUBE1	ENSMUSG00000019845	Tube1
ENSCAFG00000004024	2	RINT1	ENSG00000135249	RINT1	ENSMUSG00000028999	Rint1
ENSCAFG00000004029	4	TMEM143	ENSG00000161558	TMEM143	ENSMUSG00000002781	Tmem143
ENSCAFG00000004038	3	HIPK2	ENSG00000064393	HIPK2	ENSMUSG00000061436	Hipk2
ENSCAFG00000004039	4	TPRA1	ENSG00000163870	TPRA1	ENSMUSG00000002871	Tpra1
ENSCAFG00000004041	0	ZSWIM9	ENSG00000185453	ZSWIM9	ENSMUSG00000070814	Zswim9
ENSCAFG00000004045	1	ARHGAP12	ENSG00000165322	ARHGAP12	ENSMUSG00000041225	Arhgap12
ENSCAFG00000004049	1	HDAC2	ENSG00000196591	HDAC2	ENSMUSG00000019777	Hdac2
ENSCAFG00000004057	1	SRPK2	ENSG00000135250	SRPK2	ENSMUSG00000062604	Srpk2
ENSCAFG00000004069	3	LUC7L2	ENSG00000269955	FMC1-LUC7L2	ENSMUSG00000029823	Luc7l2
ENSCAFG00000004071	1	PHF10	ENSG00000130024	PHF10	ENSMUSG00000023883	Phf10
ENSCAFG00000004081	1	JRKL	ENSG00000183340	JRKL	ENSMUSG00000079083	Jrkl
