GeneID	k_cluster	Gene name	Human gene stable ID	Human gene name	Mouse gene stable ID	Mouse gene name
ENSCAFG00000002631	3	RHOQ	ENSG00000119729	RHOQ	ENSMUSG00000024143	Rhoq
ENSCAFG00000002653	4	EPCAM	ENSG00000119888	EPCAM	ENSMUSG00000045394	Epcam
ENSCAFG00000002688	11	PPP1R21	ENSG00000162869	PPP1R21	ENSMUSG00000034709	Ppp1r21
ENSCAFG00000002698	3	FSHR	ENSG00000170820	FSHR	ENSMUSG00000032937	Fshr
ENSCAFG00000002717	8	DNAH11	ENSG00000105877	DNAH11	ENSMUSG00000018581	Dnah11
ENSCAFG00000002797	4	KLF4	ENSG00000136826	KLF4	ENSMUSG00000003032	Klf4
ENSCAFG00000002824	10	SH3BGRL2	ENSG00000198478	SH3BGRL2	ENSMUSG00000032261	Sh3bgrl2
ENSCAFG00000002847	10	EPB41L4B	ENSG00000095203	EPB41L4B	ENSMUSG00000028434	Epb41l4b
ENSCAFG00000002848	7	BCKDHB	ENSG00000083123	BCKDHB	ENSMUSG00000032263	Bckdhb
ENSCAFG00000002858	6	DBNL	ENSG00000136279	DBNL	ENSMUSG00000020476	Dbnl
ENSCAFG00000002868	10	PTPN3	ENSG00000070159	PTPN3	ENSMUSG00000038764	Ptpn3
ENSCAFG00000002889	3	CSN3	ENSG00000171209	CSN3	ENSMUSG00000001622	Csn3
ENSCAFG00000002891	7	PNPT1	ENSG00000138035	PNPT1	ENSMUSG00000020464	Pnpt1
ENSCAFG00000002917	5	AEBP1	ENSG00000106624	AEBP1	ENSMUSG00000020473	Aebp1
ENSCAFG00000002927	8	CCDC85A	ENSG00000055813	CCDC85A	ENSMUSG00000032878	Ccdc85a
ENSCAFG00000002939	10	SLC4A4	ENSG00000080493	SLC4A4	ENSMUSG00000060961	Slc4a4
ENSCAFG00000002944	11		ENSG00000106633	GCK	ENSMUSG00000041798	Gck
ENSCAFG00000002947	3	PRSS35	ENSG00000146250	PRSS35	ENSMUSG00000033491	Prss35
ENSCAFG00000002949	11	GC	ENSG00000145321	GC	ENSMUSG00000035540	Gc
ENSCAFG00000002950	4	HOXA5	ENSG00000106004	HOXA5	ENSMUSG00000038253	Hoxa5
ENSCAFG00000002951	0	SNAP91	ENSG00000065609	SNAP91	ENSMUSG00000033419	Snap91
ENSCAFG00000002953	4	HOXA6	ENSG00000106006	HOXA6	ENSMUSG00000043219	Hoxa6
ENSCAFG00000002955	2	BCL11A	ENSG00000119866	BCL11A	ENSMUSG00000000861	Bcl11a
ENSCAFG00000002957	5	HOXA7	ENSG00000122592	HOXA7	ENSMUSG00000038236	Hoxa7
ENSCAFG00000002964	3	LRRC4B	ENSG00000131409	LRRC4B	ENSMUSG00000047085	Lrrc4b
ENSCAFG00000002966	9	HOXA11	ENSG00000005073	HOXA11	ENSMUSG00000038210	Hoxa11
ENSCAFG00000002970	4	HOXA13	ENSG00000106031	HOXA13	ENSMUSG00000038203	Hoxa13
ENSCAFG00000002971	3	EVX1	ENSG00000106038	EVX1	ENSMUSG00000005503	Evx1
ENSCAFG00000002978	5	LPAR1	ENSG00000198121	LPAR1	ENSMUSG00000038668	Lpar1
ENSCAFG00000002987	3	TBX18	ENSG00000112837	TBX18	ENSMUSG00000032419	Tbx18
ENSCAFG00000002993	6	SMAP2	ENSG00000084070	SMAP2	ENSMUSG00000032870	Smap2
ENSCAFG00000003005	3	CREB5	ENSG00000146592	CREB5	ENSMUSG00000053007	Creb5
ENSCAFG00000003018	1	MFSD2A	ENSG00000168389	MFSD2A	ENSMUSG00000028655	Mfsd2a
ENSCAFG00000003025	10	RASSF6	ENSG00000169435	RASSF6	ENSMUSG00000029370	Rassf6
ENSCAFG00000003067	3	MTURN	ENSG00000180354	MTURN	ENSMUSG00000038065	Mturn
ENSCAFG00000003086	10	GARS1	ENSG00000106105	GARS1	ENSMUSG00000029777	Gars
ENSCAFG00000003111	5	ADCYAP1R1	ENSG00000078549	ADCYAP1R1	ENSMUSG00000029778	Adcyap1r1
ENSCAFG00000003125	5	ITPRID1	ENSG00000180347	ITPRID1	ENSMUSG00000037973	Itprid1
ENSCAFG00000003129	7	MDH1	ENSG00000014641	MDH1	ENSMUSG00000020321	Mdh1
ENSCAFG00000003151	3	FKBP9	ENSG00000122642	FKBP9	ENSMUSG00000029781	Fkbp9
ENSCAFG00000003156	10	MYH14	ENSG00000105357	MYH14	ENSMUSG00000030739	Myh14
ENSCAFG00000003167	8	BMPER	ENSG00000164619	BMPER	ENSMUSG00000031963	Bmper
ENSCAFG00000003174	1	DPY19L1	ENSG00000173852	DPY19L1	ENSMUSG00000043067	Dpy19l1
ENSCAFG00000003179	1	TMEM140	ENSG00000146859	TMEM140	ENSMUSG00000057137	Tmem140
ENSCAFG00000003189	4	RHBDL2	ENSG00000158315	RHBDL2	ENSMUSG00000043333	Rhbdl2
ENSCAFG00000003215	7	SLC31A1	ENSG00000136868	SLC31A1	ENSMUSG00000066150	Slc31a1
ENSCAFG00000003233	0	MEIS1	ENSG00000143995	MEIS1	ENSMUSG00000020160	Meis1
ENSCAFG00000003242	4	BSPRY	ENSG00000119411	BSPRY	ENSMUSG00000028392	Bspry
ENSCAFG00000003243	2	ANLN	ENSG00000011426	ANLN	ENSMUSG00000036777	Anln
ENSCAFG00000003246	11	ALAD	ENSG00000148218	ALAD	ENSMUSG00000028393	Alad
ENSCAFG00000003265	1	COLEC11	ENSG00000118004	COLEC11	ENSMUSG00000036655	Colec11
ENSCAFG00000003268	6		ENSG00000163219	ARHGAP25	ENSMUSG00000030047	Arhgap25
ENSCAFG00000003271	1	BMP10	ENSG00000163217	BMP10	ENSMUSG00000030046	Bmp10
ENSCAFG00000003273	4	GKN2	ENSG00000183607	GKN2	ENSMUSG00000030049	Gkn2
ENSCAFG00000003275	4	GKN1	ENSG00000169605	GKN1	ENSMUSG00000030050	Gkn1
ENSCAFG00000003276	3	ANTXR1	ENSG00000169604	ANTXR1	ENSMUSG00000033420	Antxr1
ENSCAFG00000003278	2	CDCA8	ENSG00000134690	CDCA8	ENSMUSG00000028873	Cdca8
ENSCAFG00000003287	6	GPR141	ENSG00000187037	GPR141	ENSMUSG00000053101	Gpr141
ENSCAFG00000003303	11	AMBP	ENSG00000106927	AMBP	ENSMUSG00000028356	Ambp
ENSCAFG00000003307	1	DOCK4	ENSG00000128512	DOCK4	ENSMUSG00000035954	Dock4
ENSCAFG00000003313	10	KIF12	ENSG00000136883	KIF12	ENSMUSG00000028357	Kif12
ENSCAFG00000003314	10	ANXA4	ENSG00000196975	ANXA4	ENSMUSG00000029994	Anxa4
ENSCAFG00000003340	6	AKNA	ENSG00000106948	AKNA	ENSMUSG00000039158	Akna
ENSCAFG00000003342	8	NAPSA	ENSG00000131400	NAPSA	ENSMUSG00000002204	Napsa
ENSCAFG00000003348	3	MBOAT2	ENSG00000143797	MBOAT2	ENSMUSG00000020646	Mboat2
ENSCAFG00000003349	1	PCYOX1	ENSG00000116005	PCYOX1	ENSMUSG00000029998	Pcyox1
ENSCAFG00000003363	4	CHRM2	ENSG00000181072	CHRM2	ENSMUSG00000045613	Chrm2
ENSCAFG00000003374	6	IKZF1	ENSG00000185811	IKZF1	ENSMUSG00000018654	Ikzf1
ENSCAFG00000003376	6	CSF3R	ENSG00000119535	CSF3R	ENSMUSG00000028859	Csf3r
ENSCAFG00000003382	11	LSM10	ENSG00000181817	LSM10	ENSMUSG00000050188	Lsm10
ENSCAFG00000003387	10	FOXP2	ENSG00000128573	FOXP2	ENSMUSG00000029563	Foxp2
ENSCAFG00000003394	4	GRHL1	ENSG00000134317	GRHL1	ENSMUSG00000020656	Grhl1
ENSCAFG00000003397	6	TFEC	ENSG00000105967	TFEC	ENSMUSG00000029553	Tfec
ENSCAFG00000003400	10	DDC	ENSG00000132437	DDC	ENSMUSG00000020182	Ddc
ENSCAFG00000003402	8	CAV2	ENSG00000105971	CAV2	ENSMUSG00000000058	Cav2
ENSCAFG00000003404	5	CAV1	ENSG00000105974	CAV1	ENSMUSG00000007655	Cav1
ENSCAFG00000003407	2	ADD2	ENSG00000075340	ADD2	ENSMUSG00000030000	Add2
ENSCAFG00000003409	2	RRM2	ENSG00000171848	RRM2	ENSMUSG00000020649	Rrm2
ENSCAFG00000003429	4	CFTR	ENSG00000001626	CFTR	ENSMUSG00000041301	Cftr
ENSCAFG00000003438	10	COBL	ENSG00000106078	COBL	ENSMUSG00000020173	Cobl
ENSCAFG00000003442	9	ATP6V1B1	ENSG00000116039	ATP6V1B1	ENSMUSG00000006269	Atp6v1b1
ENSCAFG00000003463	9		ENSG00000198914	POU3F3	ENSMUSG00000045515	Pou3f3
ENSCAFG00000003464	9	ATP6V1C2	ENSG00000143882	ATP6V1C2	ENSMUSG00000020566	Atp6v1c2
ENSCAFG00000003477	7	PDIA6	ENSG00000143870	PDIA6	ENSMUSG00000020571	Pdia6
ENSCAFG00000003487	5	SLC66A3	ENSG00000162976	SLC66A3	ENSMUSG00000045679	Pqlc3
ENSCAFG00000003488	3	PAPPA	ENSG00000182752	PAPPA	ENSMUSG00000028370	Pappa
ENSCAFG00000003492	3	CPED1	ENSG00000106034	CPED1	ENSMUSG00000062980	Cped1
ENSCAFG00000003510	3	PTPRZ1	ENSG00000106278	PTPRZ1	ENSMUSG00000068748	Ptprz1
ENSCAFG00000003535	3	GLI3	ENSG00000106571	GLI3	ENSMUSG00000021318	Gli3
ENSCAFG00000003538	9	SIM1	ENSG00000112246	SIM1	ENSMUSG00000019913	Sim1
ENSCAFG00000003539	2	CLSPN	ENSG00000092853	CLSPN	ENSMUSG00000042489	Clspn
ENSCAFG00000003550	1	INHBA	ENSG00000122641	INHBA	ENSMUSG00000041324	Inhba
ENSCAFG00000003556	7	SUGCT	ENSG00000175600	SUGCT	ENSMUSG00000055137	Sugct
ENSCAFG00000003576	9	SLC13A1	ENSG00000081800	SLC13A1	ENSMUSG00000029700	Slc13a1
ENSCAFG00000003578	10	EPHA1	ENSG00000146904	EPHA1	ENSMUSG00000029859	Epha1
ENSCAFG00000003579	3	GREB1	ENSG00000196208	GREB1	ENSMUSG00000036523	Greb1
ENSCAFG00000003591	1	C5	ENSG00000106804	C5	ENSMUSG00000026874	Hc
ENSCAFG00000003600	3	BVES	ENSG00000112276	BVES	ENSMUSG00000071317	Bves
ENSCAFG00000003621	1	LPIN1	ENSG00000134324	LPIN1	ENSMUSG00000020593	Lpin1
ENSCAFG00000003646	3	SFRP4	ENSG00000106483	SFRP4	ENSMUSG00000021319	Sfrp4
ENSCAFG00000003647	4	LRATD1	ENSG00000162981	LRATD1	ENSMUSG00000020607	Lratd1
ENSCAFG00000003653	1	PREP	ENSG00000085377	PREP	ENSMUSG00000019849	Prep
ENSCAFG00000003658	6	KEL	ENSG00000197993	KEL	ENSMUSG00000029866	Kel
ENSCAFG00000003663	5	GSN	ENSG00000148180	GSN	ENSMUSG00000026879	Gsn
ENSCAFG00000003670	9	TRPV5	ENSG00000127412	TRPV5	ENSMUSG00000036899	Trpv5
ENSCAFG00000003694	2	PRDM1	ENSG00000057657	PRDM1	ENSMUSG00000038151	Prdm1
ENSCAFG00000003698	5	TEAD2	ENSG00000074219	TEAD2	ENSMUSG00000030796	Tead2
ENSCAFG00000003709	6	CD37	ENSG00000104894	CD37	ENSMUSG00000030798	Cd37
ENSCAFG00000003717	6	CYRIA	ENSG00000197872	CYRIA	ENSMUSG00000020589	Cyria
ENSCAFG00000003727	3	MGARP	ENSG00000137463	MGARP	ENSMUSG00000037161	Mgarp
ENSCAFG00000003737	10	PARD3	ENSG00000148498	PARD3	ENSMUSG00000025812	Pard3
ENSCAFG00000003749	0	SLC7A11	ENSG00000151012	SLC7A11	ENSMUSG00000027737	Slc7a11
ENSCAFG00000003775	3	OSR1	ENSG00000143867	OSR1	ENSMUSG00000048387	Osr1
ENSCAFG00000003807	11	KLF15	ENSG00000163884	KLF15	ENSMUSG00000030087	Klf15
ENSCAFG00000003822	7	PGRMC2	ENSG00000164040	PGRMC2	ENSMUSG00000049940	Pgrmc2
ENSCAFG00000003831	7	LARP1B	ENSG00000138709	LARP1B	ENSMUSG00000025762	Larp1b
ENSCAFG00000003837	7	DLD	ENSG00000091140	DLD	ENSMUSG00000020664	Dld
ENSCAFG00000003838	5	NTF4	ENSG00000225950	NTF4	ENSMUSG00000074121	Ntf5
ENSCAFG00000003843	1	UROC1	ENSG00000159650	UROC1	ENSMUSG00000034456	Uroc1
ENSCAFG00000003853	4	SLC26A3	ENSG00000091138	SLC26A3	ENSMUSG00000001225	Slc26a3
ENSCAFG00000003875	2	PLK4	ENSG00000142731	PLK4	ENSMUSG00000025758	Plk4
ENSCAFG00000003882	11	DDO	ENSG00000203797	DDO	ENSMUSG00000063428	Ddo
ENSCAFG00000003887	7	APOB	ENSG00000084674	APOB	ENSMUSG00000020609	Apob
ENSCAFG00000003891	9	SLC26A4	ENSG00000091137	SLC26A4	ENSMUSG00000020651	Slc26a4
ENSCAFG00000003893	7	AGK	ENSG00000006530	AGK	ENSMUSG00000029916	Agk
ENSCAFG00000003902	2	CDK19	ENSG00000155111	CDK19	ENSMUSG00000038481	Cdk19
ENSCAFG00000003916	5	KLHL29	ENSG00000119771	KLHL29	ENSMUSG00000020627	Klhl29
ENSCAFG00000003927	0	ELAVL4	ENSG00000162374	ELAVL4	ENSMUSG00000028546	Elavl4
ENSCAFG00000003945	5	DENND2A	ENSG00000146966	DENND2A	ENSMUSG00000038456	Dennd2a
ENSCAFG00000003952	3	PRKAR2B	ENSG00000005249	PRKAR2B	ENSMUSG00000002997	Prkar2b
ENSCAFG00000003971	4	FAM83E	ENSG00000105523	FAM83E	ENSMUSG00000054161	Fam83e
ENSCAFG00000003977	6	PIK3CG	ENSG00000105851	PIK3CG	ENSMUSG00000020573	Pik3cg
ENSCAFG00000003978	3	PGR	ENSG00000082175	PGR	ENSMUSG00000031870	Pgr
ENSCAFG00000003980	6	MAP3K8	ENSG00000107968	MAP3K8	ENSMUSG00000024235	Map3k8
ENSCAFG00000003995	6	FYN	ENSG00000010810	FYN	ENSMUSG00000019843	Fyn
ENSCAFG00000004011	6	TBXAS1	ENSG00000059377	TBXAS1	ENSMUSG00000029925	Tbxas1
ENSCAFG00000004032	6	TAL1	ENSG00000162367	TAL1	ENSMUSG00000028717	Tal1
ENSCAFG00000004033	9	PDZK1IP1	ENSG00000162366	PDZK1IP1	ENSMUSG00000028716	Pdzk1ip1
ENSCAFG00000004043	3	LAMA4	ENSG00000112769	LAMA4	ENSMUSG00000019846	Lama4
ENSCAFG00000004087	5	MAML2	ENSG00000184384	MAML2	ENSMUSG00000031925	Maml2
ENSCAFG00000004095	5	EHD2	ENSG00000024422	EHD2	ENSMUSG00000074364	Ehd2
ENSCAFG00000004117	3	PLXDC2	ENSG00000120594	PLXDC2	ENSMUSG00000026748	Plxdc2
ENSCAFG00000004120	9	TMEM213	ENSG00000214128	TMEM213	ENSMUSG00000029829	Tmem213
ENSCAFG00000004127	5	SESN3	ENSG00000149212	SESN3	ENSMUSG00000032009	Sesn3
ENSCAFG00000004133	2	CCNA2	ENSG00000145386	CCNA2	ENSMUSG00000027715	Ccna2
ENSCAFG00000004173	6	C5AR2	ENSG00000134830	C5AR2	ENSMUSG00000074361	C5ar2
ENSCAFG00000004175	6	C5AR1	ENSG00000197405	C5AR1	ENSMUSG00000049130	C5ar1
ENSCAFG00000004190	1	ARHGAP35	ENSG00000160007	ARHGAP35	ENSMUSG00000058230	Arhgap35
ENSCAFG00000004210	8	ARMC3	ENSG00000165309	ARMC3	ENSMUSG00000037683	Armc3
ENSCAFG00000004225	7	C21H11orf54	ENSG00000182919	C11orf54	ENSMUSG00000031938	4931406C07Rik
ENSCAFG00000004236	9	ATP6V0A4	ENSG00000105929	ATP6V0A4	ENSMUSG00000038600	Atp6v0a4
ENSCAFG00000004239	8	DEUP1	ENSG00000165325	DEUP1	ENSMUSG00000039977	Deup1
ENSCAFG00000004245	5	KIF3C	ENSG00000084731	KIF3C	ENSMUSG00000020668	Kif3c
ENSCAFG00000004267	7	HADHA	ENSG00000084754	HADHA	ENSMUSG00000025745	Hadha
ENSCAFG00000004272	2	RAD54L	ENSG00000085999	RAD54L	ENSMUSG00000028702	Rad54l
ENSCAFG00000004274	3	LRRC17	ENSG00000128606	LRRC17	ENSMUSG00000039883	Lrrc17
ENSCAFG00000004284	5	LURAP1	ENSG00000171357	LURAP1	ENSMUSG00000028701	Lurap1
ENSCAFG00000004297	3	CCDC8	ENSG00000169515	CCDC8	ENSMUSG00000041117	Ccdc8
ENSCAFG00000004321	4	TSPAN1	ENSG00000117472	TSPAN1	ENSMUSG00000028699	Tspan1
ENSCAFG00000004329	6	APBB1IP	ENSG00000077420	APBB1IP	ENSMUSG00000026786	Apbb1ip
ENSCAFG00000004363	10	FOXA3	ENSG00000170608	FOXA3	ENSMUSG00000040891	Foxa3
ENSCAFG00000004369	9	NOX4	ENSG00000086991	NOX4	ENSMUSG00000030562	Nox4
ENSCAFG00000004375	6	NUP210	ENSG00000132182	NUP210	ENSMUSG00000030091	Nup210
ENSCAFG00000004387	5	RAB38	ENSG00000123892	RAB38	ENSMUSG00000030559	Rab38
ENSCAFG00000004399	5	FZD4	ENSG00000174804	FZD4	ENSMUSG00000049791	Fzd4
ENSCAFG00000004404	9	MYO7B	ENSG00000169994	MYO7B	ENSMUSG00000024388	Myo7b
ENSCAFG00000004406	5	FBLN2	ENSG00000163520	FBLN2	ENSMUSG00000064080	Fbln2
ENSCAFG00000004447	11	ITM2B	ENSG00000136156	ITM2B	ENSMUSG00000022108	Itm2b
ENSCAFG00000004453	7	ABHD5	ENSG00000011198	ABHD5	ENSMUSG00000032540	Abhd5
ENSCAFG00000004480	6	RUBCNL	ENSG00000102445	RUBCNL	ENSMUSG00000034959	Rubcnl
ENSCAFG00000004491	6	LCP1	ENSG00000136167	LCP1	ENSMUSG00000021998	Lcp1
ENSCAFG00000004499	1	CPB2	ENSG00000080618	CPB2	ENSMUSG00000021999	Cpb2
ENSCAFG00000004500	4	SYTL2	ENSG00000137501	SYTL2	ENSMUSG00000030616	Sytl2
ENSCAFG00000004555	1	RARRES2	ENSG00000106538	RARRES2	ENSMUSG00000009281	Rarres2
ENSCAFG00000004556	11	GPRC5C	ENSG00000170412	GPRC5C	ENSMUSG00000051043	Gprc5c
ENSCAFG00000004568	9	CUBN	ENSG00000107611	CUBN	ENSMUSG00000026726	Cubn
ENSCAFG00000004596	1	TMCC1	ENSG00000172765	TMCC1	ENSMUSG00000030126	Tmcc1
ENSCAFG00000004599	11	SLC9A3R1	ENSG00000109062	SLC9A3R1	ENSMUSG00000020733	Slc9a3r1
ENSCAFG00000004614	1	APOC4	ENSG00000267467	APOC4	ENSMUSG00000074336	Apoc4
ENSCAFG00000004615	1	APOC1	ENSG00000130208	APOC1	ENSMUSG00000040564	Apoc1
ENSCAFG00000004617	1	APOE	ENSG00000130203	APOE	ENSMUSG00000002985	Apoe
ENSCAFG00000004636	8	BCAM	ENSG00000187244	BCAM	ENSMUSG00000002980	Bcam
ENSCAFG00000004644	3	ENOX1	ENSG00000120658	ENOX1	ENSMUSG00000022012	Enox1
ENSCAFG00000004646	11	UROD	ENSG00000126088	UROD	ENSMUSG00000028684	Urod
ENSCAFG00000004651	10	CBLC	ENSG00000142273	CBLC	ENSMUSG00000040525	Cblc
ENSCAFG00000004658	6	CCR4	ENSG00000183813	CCR4	ENSMUSG00000047898	Ccr4
ENSCAFG00000004671	8	FAM216B	ENSG00000179813	FAM216B	ENSMUSG00000045655	Fam216b
ENSCAFG00000004673	11	KHK	ENSG00000138030	KHK	ENSMUSG00000029162	Khk
ENSCAFG00000004687	5	NOS3	ENSG00000164867	NOS3	ENSMUSG00000028978	Nos3
ENSCAFG00000004691	0	HID1	ENSG00000167861	HID1	ENSMUSG00000034586	Hid1
ENSCAFG00000004723	2	KCNN4	ENSG00000104783	KCNN4	ENSMUSG00000054342	Kcnn4
ENSCAFG00000004730	5	PLAUR	ENSG00000011422	PLAUR	ENSMUSG00000046223	Plaur
ENSCAFG00000004731	5	TENM4	ENSG00000149256	TENM4	ENSMUSG00000048078	Tenm4
ENSCAFG00000004770	2	KIF2C	ENSG00000142945	KIF2C	ENSMUSG00000028678	Kif2c
ENSCAFG00000004788	4	TFCP2L1	ENSG00000115112	TFCP2L1	ENSMUSG00000026380	Tfcp2l1
ENSCAFG00000004791	11	TMEM53	ENSG00000126106	TMEM53	ENSMUSG00000048772	Tmem53
ENSCAFG00000004810	8	CXCL17	ENSG00000189377	CXCL17	ENSMUSG00000060188	Cxcl17
ENSCAFG00000004821	5	GLI2	ENSG00000074047	GLI2	ENSMUSG00000048402	Gli2
ENSCAFG00000004827	7	DHTKD1	ENSG00000181192	DHTKD1	ENSMUSG00000025815	Dhtkd1
ENSCAFG00000004840	5	INHBB	ENSG00000163083	INHBB	ENSMUSG00000037035	Inhbb
ENSCAFG00000004855	7	EPB41L5	ENSG00000115109	EPB41L5	ENSMUSG00000026383	Epb41l5
ENSCAFG00000004856	11	PROSER2	ENSG00000148426	PROSER2	ENSMUSG00000045319	Proser2
ENSCAFG00000004859	7	ECHDC3	ENSG00000134463	ECHDC3	ENSMUSG00000039063	Echdc3
ENSCAFG00000004865	5	SMARCD3	ENSG00000082014	SMARCD3	ENSMUSG00000028949	Smarcd3
ENSCAFG00000004870	8	PCDH17	ENSG00000118946	PCDH17	ENSMUSG00000035566	Pcdh17
ENSCAFG00000004879	7	TMEM177	ENSG00000144120	TMEM177	ENSMUSG00000036975	Tmem177
ENSCAFG00000004889	0	SCTR	ENSG00000080293	SCTR	ENSMUSG00000026387	Sctr
ENSCAFG00000004893	11	TMEM37	ENSG00000171227	TMEM37	ENSMUSG00000050777	Tmem37
ENSCAFG00000004905	4	ITGB4	ENSG00000132470	ITGB4	ENSMUSG00000020758	Itgb4
ENSCAFG00000004906	11	AQP11	ENSG00000178301	AQP11	ENSMUSG00000042797	Aqp11
ENSCAFG00000004911	6	POU2F2	ENSG00000028277	POU2F2	ENSMUSG00000008496	Pou2f2
ENSCAFG00000004913	6	MARCO	ENSG00000019169	MARCO	ENSMUSG00000026390	Marco
ENSCAFG00000004932	9	GALNT11	ENSG00000178234	GALNT11	ENSMUSG00000038072	Galnt11
ENSCAFG00000004966	6	MYD88	ENSG00000172936	MYD88	ENSMUSG00000032508	Myd88
ENSCAFG00000004973	5	CELF2	ENSG00000048740	CELF2	ENSMUSG00000002107	Celf2
ENSCAFG00000004978	8	DACH1	ENSG00000276644	DACH1	ENSMUSG00000055639	Dach1
ENSCAFG00000004989	11	ACOX1	ENSG00000161533	ACOX1	ENSMUSG00000020777	Acox1
ENSCAFG00000004994	5	SYN2	ENSG00000157152	SYN2	ENSMUSG00000009394	Syn2
ENSCAFG00000004998	10	GPR39	ENSG00000183840	GPR39	ENSMUSG00000026343	Gpr39
ENSCAFG00000005002	3	TIMP4	ENSG00000157150	TIMP4	ENSMUSG00000030317	Timp4
ENSCAFG00000005012	0	TMEM163	ENSG00000152128	TMEM163	ENSMUSG00000026347	Tmem163
ENSCAFG00000005014	6	TGFB1	ENSG00000105329	TGFB1	ENSMUSG00000002603	Tgfb1
ENSCAFG00000005019	5	GATA3	ENSG00000107485	GATA3	ENSMUSG00000015619	Gata3
ENSCAFG00000005020	7	ACMSD	ENSG00000153086	ACMSD	ENSMUSG00000026348	Acmsd
ENSCAFG00000005021	4	EVPL	ENSG00000167880	EVPL	ENSMUSG00000034282	Evpl
ENSCAFG00000005027	11	SRP68	ENSG00000167881	SRP68	ENSMUSG00000020780	Srp68
ENSCAFG00000005028	7	XYLB	ENSG00000093217	XYLB	ENSMUSG00000035769	Xylb
ENSCAFG00000005037	4	KLF5	ENSG00000102554	KLF5	ENSMUSG00000005148	Klf5
ENSCAFG00000005040	1	KLF12	ENSG00000118922	KLF12	ENSMUSG00000072294	Klf12
ENSCAFG00000005057	1	ITIH2	ENSG00000151655	ITIH2	ENSMUSG00000037254	Itih2
ENSCAFG00000005061	10	LMO7	ENSG00000136153	LMO7	ENSMUSG00000033060	Lmo7
ENSCAFG00000005076	1	ATP2B2	ENSG00000157087	ATP2B2	ENSMUSG00000030302	Atp2b2
ENSCAFG00000005081	11	INSIG1	ENSG00000186480	INSIG1	ENSMUSG00000045294	Insig1
ENSCAFG00000005096	3	ITIH5	ENSG00000123243	ITIH5	ENSMUSG00000025780	Itih5
ENSCAFG00000005109	6	CXCR4	ENSG00000121966	CXCR4	ENSMUSG00000045382	Cxcr4
ENSCAFG00000005129	4	GHRL	ENSG00000157017	GHRL	ENSMUSG00000064177	Ghrl
ENSCAFG00000005144	1	FNDC4	ENSG00000115226	FNDC4	ENSMUSG00000038552	Fndc4
ENSCAFG00000005150	1	GCKR	ENSG00000084734	GCKR	ENSMUSG00000059434	Gckr
ENSCAFG00000005168	10	FOXA2	ENSG00000125798	FOXA2	ENSMUSG00000037025	Foxa2
ENSCAFG00000005173	0	NKX2-2	ENSG00000125820	NKX2-2	ENSMUSG00000027434	Nkx2-2
ENSCAFG00000005176	5	SEC14L1	ENSG00000129657	SEC14L1	ENSMUSG00000020823	Sec14l1
ENSCAFG00000005190	6	SEPTIN9	ENSG00000184640	SEPTIN9	ENSMUSG00000059248	Septin9
ENSCAFG00000005191	7	RBKS	ENSG00000171174	RBKS	ENSMUSG00000029136	Rbks
ENSCAFG00000005194	5	PFKFB3	ENSG00000170525	PFKFB3	ENSMUSG00000026773	Pfkfb3
ENSCAFG00000005203	11	TSKU	ENSG00000182704	TSKU	ENSMUSG00000049580	Tsku
ENSCAFG00000005212	3	FOSL2	ENSG00000075426	FOSL2	ENSMUSG00000029135	Fosl2
ENSCAFG00000005248	9	TUBAL3	ENSG00000178462	TUBAL3	ENSMUSG00000021216	Tubal3
ENSCAFG00000005250	0	UCN3	ENSG00000178473	UCN3	ENSMUSG00000044988	Ucn3
ENSCAFG00000005255	0	VIPR2	ENSG00000106018	VIPR2	ENSMUSG00000011171	Vipr2
ENSCAFG00000005259	2	CDC20	ENSG00000117399	CDC20	ENSMUSG00000006398	Cdc20
ENSCAFG00000005270	8	CFAP61	ENSG00000089101	CFAP61	ENSMUSG00000037143	Cfap61
ENSCAFG00000005311	9	GPC5	ENSG00000179399	GPC5	ENSMUSG00000022112	Gpc5
ENSCAFG00000005313	10	C15H1orf210	ENSG00000253313	C1orf210	ENSMUSG00000028536	2610528J11Rik
ENSCAFG00000005318	4	CAPN13	ENSG00000162949	CAPN13	ENSMUSG00000043705	Capn13
ENSCAFG00000005320	8	CFAP57	ENSG00000243710	CFAP57	ENSMUSG00000028730	Cfap57
ENSCAFG00000005327	7	TGDS	ENSG00000088451	TGDS	ENSMUSG00000022130	Tgds
ENSCAFG00000005338	11	BLVRB	ENSG00000090013	BLVRB	ENSMUSG00000040466	Blvrb
ENSCAFG00000005339	8		ENSG00000186973	FAM183A	ENSMUSG00000049154	Fam183b
ENSCAFG00000005348	11	EHD3	ENSG00000013016	EHD3	ENSMUSG00000024065	Ehd3
ENSCAFG00000005362	5	PLD3	ENSG00000105223	PLD3	ENSMUSG00000003363	Pld3
ENSCAFG00000005365	11	DGAT2	ENSG00000062282	DGAT2	ENSMUSG00000030747	Dgat2
ENSCAFG00000005370	1	CYP8B1	ENSG00000180432	CYP8B1	ENSMUSG00000050445	Cyp8b1
ENSCAFG00000005373	5	SLC24A3	ENSG00000185052	SLC24A3	ENSMUSG00000063873	Slc24a3
ENSCAFG00000005396	1	CMTM6	ENSG00000091317	CMTM6	ENSMUSG00000032434	Cmtm6
ENSCAFG00000005398	11	PSMC4	ENSG00000013275	PSMC4	ENSMUSG00000030603	Psmc4
